dataset,source_hash,date,year,month,day_of_week,hour,agency_type,public_label,public_disposition,duration_minutes,screen_category,location_removed,confirmatory_use,case_status,description_category
incidents,1c3a66e245f16c25c13e83a6,2025-10-04,2025,10,7,21,UCPD,Alcohol Violation,Non-Criminal Justice Referral,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence Hall
incidents,8d163d2fed9eb9061bff994d,2025-10-04,2025,10,7,22,UCPD,Alcohol Violation,Cleared by Summons,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Academic Building
incidents,9e049e2aa9aaf0554e65703f,2025-10-04,2025,10,7,22,UCPD,Drug Violation,Non-Criminal Justice Referral,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence Hall
incidents,b28054b9358a17e7d9c5d19d,2025-10-04,2025,10,7,23,UCPD,Alcohol Violation,Cleared by Summons,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence Hall
incidents,38ba41f9cb614cc24b15dd0d,2025-10-04,2025,10,7,23,UCPD,Alcohol Violation,Non-Criminal Justice Referral,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,On-Campus Roadway/Sidewalk
incidents,8cd47a630ffa0d9d2e9f3255,2025-10-05,2025,10,1,,UCPD,Property - Lost,No Further Action,,civil_dispute,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,4395663a69f13ba6cace9b4e,2025-10-05,2025,10,1,,UCPD,Accident - Other Vehicle,Cleared by Summons,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Parking Garage
incidents,a593332573bfb9763d87ba68,2025-10-05,2025,10,1,7,UCPD,Property - Found,No Further Action,,civil_dispute,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,42d1425cef0ff580c01b59c1,2025-10-05,2025,10,1,14,UCPD,Information-Other (IR),No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,6d44c221d06d4081452e8e98,2025-10-05,2025,10,1,19,UCPD,Bike Theft,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,"Exterior Area (Sports Fields, Park areas)"
incidents,0bfe4b85d753317e75e3de05,2025-10-05,2025,10,1,20,UCPD,Bike Theft,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,"Exterior Area (Sports Fields, Park areas)"
incidents,80db6fe7c6752e6eb1aae67f,2025-10-05,2025,10,1,21,UCPD,Other Criminal Offense,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence Hall
incidents,a758dd623faa759014514bc1,2025-10-05,2025,10,1,22,UCPD,Theft,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence Hall
incidents,ed6c4ef062a287c5d1bc6d5b,2025-10-06,2025,10,2,1,UCPD,Assist - Medical,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,31ed4a8d8264e2bdfc0f28c4,2025-10-06,2025,10,2,10,UCPD,Bike Theft,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,"Exterior Area (Sports Fields, Park areas)"
incidents,c179e116c9eef858950fbac6,2025-10-06,2025,10,2,12,UCPD,Property - Lost,No Further Action,,civil_dispute,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,89cf6720a88aa1a6db784d86,2025-10-06,2025,10,2,13,UCPD,Theft,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence Hall
incidents,d93f9b62c2e0ef435734d51b,2025-10-06,2025,10,2,14,UCPD,Bike Theft,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,"Exterior Area (Sports Fields, Park areas)"
incidents,dfdd4ab2f269479527f25b19,2025-10-06,2025,10,2,14,UCPD,Property - Found,No Further Action,,civil_dispute,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,ad4a6efcaf4f4c6e3f905f09,2025-10-06,2025,10,2,15,UCPD,Suspicious Activity,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,934ea43e5190940edd9e0f41,2025-10-06,2025,10,2,16,UCPD,Theft,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,"Exterior Area (Sports Fields, Park areas)"
incidents,461c2fe117a104bd429a4e0c,2025-10-06,2025,10,2,17,UCPD,Trespassing,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,"Exterior Area (Sports Fields, Park areas)"
incidents,461c2fe117a104bd429a4e0c,2025-10-06,2025,10,2,17,UCPD,Trespassing,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Parking Lot
incidents,29ac4cf0fea9a1099a953c8c,2025-10-06,2025,10,2,20,UCPD,Alcohol Violation,Non-Criminal Justice Referral,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence Hall
incidents,3f44019a240f1757d29c30c3,2025-10-06,2025,10,2,20,UCPD,Alcohol Violation,Non-Criminal Justice Referral,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence Hall
incidents,ff0c4baa20e91d9ef76e068d,2025-10-07,2025,10,3,7,UCPD,Damage-University Property (IR),No Further Action,,civil_dispute,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,037d753ad407cba716c794f5,2025-10-07,2025,10,3,9,UCPD,Property - Lost,No Further Action,,civil_dispute,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,f5bc180a4bfdde6c0c16a0fc,2025-10-07,2025,10,3,11,UCPD,Theft,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence Hall
incidents,9ac6b56cdef6a9e2cd673168,2025-10-07,2025,10,3,11,UCPD,Information-Other (IR),No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,1d75420d733b5ae7d5a022a8,2025-10-07,2025,10,3,14,UCPD,Sex Offense,No Further Action,,sex_offense,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,c9549227c56236540d247d8d,2025-10-07,2025,10,3,16,UCPD,Accident - Other Vehicle,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Parking Garage
incidents,c9549227c56236540d247d8d,2025-10-07,2025,10,3,16,UCPD,Accident - Other Vehicle,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Parking Lot
incidents,7c939c7ad7908c524ddbfbc5,2025-10-07,2025,10,3,17,UCPD,Property - Lost,No Further Action,,civil_dispute,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,a219a9b756909f4e5ef31594,2025-10-07,2025,10,3,18,UCPD,Property - Found,No Further Action,,civil_dispute,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,bc5a5054d6cdae4b78b2e10f,2025-10-07,2025,10,3,18,UCPD,Property - Lost,No Further Action,,civil_dispute,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,8bf9a4ec2a42e48a7cf39690,2025-10-07,2025,10,3,19,UCPD,Assist - Mental Health,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,f17127db82e1595dac405db5,2025-10-07,2025,10,3,21,UCPD,Theft,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,"Exterior Area (Sports Fields, Park areas)"
incidents,d5390a64c50f6541e53b90a7,2025-10-08,2025,10,4,9,UCPD,Assist - Mental Health,Non-Criminal Justice Referral,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,d0a8c49086a2d5cec4d9209f,2025-10-08,2025,10,4,9,UCPD,Harassment,Cleared by Arrest,,harassment_stalking,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence Hall
incidents,3f14232f00b018e2f7e30626,2025-10-08,2025,10,4,10,UCPD,Accident - Bicycle,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,0af0780189e8caa2d489daf4,2025-10-08,2025,10,4,12,UCPD,Theft,Cleared by Summons,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Parking Lot
incidents,a397f739b0f18261cc20e841,2025-10-08,2025,10,4,12,UCPD,Theft,Cleared by Summons,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence Hall
incidents,8b338e46d93b0157bda42207,2025-10-08,2025,10,4,13,UCPD,Fraud/Forgery,Non-Criminal Justice Referral,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Public Property
incidents,880f4eeb855426e7a293fdee,2025-10-08,2025,10,4,16,UCPD,Assist - Mental Health,Non-Criminal Justice Referral,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,3ae3f473fc17f32e01d1b1b6,2025-10-08,2025,10,4,22,UCPD,Alcohol Violation,Cleared by Summons,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence Hall
incidents,bd48070a04e4302728e6fa1c,2025-10-08,2025,10,4,23,UCPD,Alcohol Violation,Non-Criminal Justice Referral,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence Hall
incidents,95d352d7c6385e099763a97a,2025-10-08,2025,10,4,23,UCPD,Fraud/Forgery,Cleared by Summons,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,"Exterior Area (Sports Fields, Park areas)"
incidents,1f18ce64d13cb97ff62b0959,2025-10-09,2025,10,5,,UCPD,Alcohol Violation,Non-Criminal Justice Referral,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence Hall
incidents,d649355eb76ede196325a372,2025-10-09,2025,10,5,,UCPD,Suspicious Activity,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,5eb4f6f8e8ec3a219fa55074,2025-10-09,2025,10,5,,UCPD,Alcohol Violation,Non-Criminal Justice Referral,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,"Exterior Area (Sports Fields, Park areas)"
incidents,c7eceeeda593ccdd367ab927,2025-10-09,2025,10,5,,UCPD,Accident - Micromobility,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,683b7e907270d39e1b72a5f7,2025-10-09,2025,10,5,,UCPD,Alcohol Violation,Non-Criminal Justice Referral,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence Hall
incidents,545096cfccd8b007aad677af,2025-10-09,2025,10,5,,UCPD,Drug Violation,Non-Criminal Justice Referral,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,"Exterior Area (Sports Fields, Park areas)"
incidents,ea1e23ef070e16dc9fde8b44,2025-10-09,2025,10,5,2,UCPD,Fraud/Forgery,Cleared by Summons,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence Hall
incidents,94b079e600d12977853e3da0,2025-10-09,2025,10,5,2,UCPD,Alcohol Violation,Non-Criminal Justice Referral,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence Hall
incidents,01698159effc6f6c4fa8a52a,2025-10-09,2025,10,5,8,UCPD,Property - Found,No Further Action,,civil_dispute,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,d52c3eeb99b3963da8b065ee,2025-10-09,2025,10,5,9,UCPD,Motor Vehicle Theft,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Parking Lot
incidents,414435c4bebec6a1dbc092bf,2025-10-09,2025,10,5,10,UCPD,Warrant,Cleared by Arrest,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,"Exterior Area (Sports Fields, Park areas)"
incidents,84cf554cfe4fe9a9d3b5ef5d,2025-10-09,2025,10,5,13,UCPD,Other Criminal Offense,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Academic Building
incidents,83b3c79a5d6b476b2b02ef51,2025-10-09,2025,10,5,14,UCPD,Fraud/Forgery,Non-Criminal Justice Referral,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Public Property
incidents,622005dfaf1b2c887d883e53,2025-10-09,2025,10,5,14,UCPD,Property - Found,No Further Action,,civil_dispute,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,0e968ca8e561910fa0711f28,2025-10-09,2025,10,5,15,UCPD,Criminal Trespass,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Academic Building
incidents,5ab335dc0e2094c3ec0a2d4b,2025-10-09,2025,10,5,18,UCPD,Suspicious Activity,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,1affb60c4ec1845caaa44ea3,2025-10-09,2025,10,5,19,UCPD,Theft,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence Hall
incidents,020b6b2489eb28782d506b2f,2025-10-09,2025,10,5,19,UCPD,Fraud/Forgery,Cleared by Summons,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence Hall
incidents,34327b5513a7e81db4fe23a8,2025-10-09,2025,10,5,22,UCPD,Drug Violation,Cleared by Summons,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,"Exterior Area (Sports Fields, Park areas)"
incidents,f43a1ca8c3d1eba6e476b2ed,2025-10-09,2025,10,5,23,UCPD,Drug Violation,Non-Criminal Justice Referral,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,"Exterior Area (Sports Fields, Park areas)"
incidents,05c0bc80f670b34df2174484,2025-10-09,2025,10,5,23,UCPD,Alcohol Violation,Non-Criminal Justice Referral,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence Hall
incidents,498248b66ff94c9b2ae194f0,2025-10-10,2025,10,6,8,UCPD,Criminal Mischief,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Public Property
incidents,22f042b15c76b2c2d668d224,2025-10-10,2025,10,6,9,UCPD,Theft,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Parking Lot
incidents,f50b98f36994879eb91e9f9f,2025-10-10,2025,10,6,10,UCPD,Fraud/Forgery,Non-Criminal Justice Referral,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Public Property
incidents,23ffe1c9e389734cfff5a524,2025-10-10,2025,10,6,11,UCPD,Theft,Unfounded,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence Hall
incidents,fdae48af0353f7e42e46cd92,2025-10-10,2025,10,6,11,UCPD,Property - Lost,No Further Action,,civil_dispute,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,d338204d816fc7015556088c,2025-10-10,2025,10,6,12,UCPD,Safe to Tell,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,391e7d63514dad886061db4a,2025-10-10,2025,10,6,13,UCPD,Other Criminal Offense,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,"Exterior Area (Sports Fields, Park areas)"
incidents,de166087b400ba052bff009a,2025-10-10,2025,10,6,17,UCPD,Bike Theft,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,"Exterior Area (Sports Fields, Park areas)"
incidents,3ac7e3f809bffeeeda351a91,2025-10-10,2025,10,6,19,UCPD,Information-Housing (IR) Noise,Non-Criminal Justice Referral,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,e78889e8217c49eddde483d5,2025-10-10,2025,10,6,19,UCPD,Suspicious Activity,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,25f1675a25fd7866a26c11ed,2025-10-10,2025,10,6,22,UCPD,Alcohol Violation,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Academic Building
incidents,f561f05cbe73bef3bb1b3e0d,2025-10-11,2025,10,7,,UCPD,Suspicious Activity,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,fa6527939bc5e5b966c77020,2025-10-11,2025,10,7,1,UCPD,Other Criminal Offense,Non-Criminal Justice Referral,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence Hall
incidents,2ba522d9eeed0c33d74329a3,2025-10-11,2025,10,7,8,UCPD,Traffic Offense,Cleared by Summons,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,City Street or Sidewalk
incidents,9d6e9f5c4951edcf835949dd,2025-10-11,2025,10,7,8,UCPD,Property - Found,No Further Action,,civil_dispute,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,8d7952f66c75bcce440240e8,2025-10-11,2025,10,7,10,UCPD,Theft,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Academic Building
incidents,e4c3f58c934c4f7b78718786,2025-10-11,2025,10,7,14,UCPD,Bike Theft,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,"Exterior Area (Sports Fields, Park areas)"
incidents,cc79da24e38791a54bba0719,2025-10-11,2025,10,7,15,UCPD,Trespassing,Cleared by Arrest,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Academic Building
incidents,cc79da24e38791a54bba0719,2025-10-11,2025,10,7,15,UCPD,Trespassing,Cleared by Arrest,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,"Exterior Area (Sports Fields, Park areas)"
incidents,cc79da24e38791a54bba0719,2025-10-11,2025,10,7,15,UCPD,Trespassing,Cleared by Arrest,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Public Property
incidents,9a22a8522777743ba870a324,2025-10-11,2025,10,7,16,UCPD,Alcohol Violation,Non-Criminal Justice Referral,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence Hall
incidents,bf90b94eccedf89d061784ff,2025-10-11,2025,10,7,17,UCPD,Assist - Outside Police Agency,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,b311caa1d60d6e27bd944ae2,2025-10-11,2025,10,7,18,UCPD,Alcohol Violation,Non-Criminal Justice Referral,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence Hall
incidents,4764e780deca0ad61a7358dd,2025-10-11,2025,10,7,22,UCPD,Alcohol Violation,Non-Criminal Justice Referral,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,"Exterior Area (Sports Fields, Park areas)"
incidents,272cf7d4766cf1cd3d2d2c6c,2025-10-11,2025,10,7,23,UCPD,Alcohol Violation,Cleared by Summons,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Public Property
incidents,785ddc4e6264ce56de0a4199,2025-10-12,2025,10,1,1,UCPD,Fraud/Forgery,Cleared by Summons,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,"Exterior Area (Sports Fields, Park areas)"
incidents,785ddc4e6264ce56de0a4199,2025-10-12,2025,10,1,1,UCPD,Fraud/Forgery,Cleared by Summons,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence Hall
incidents,e69b7ac8d196bc4917a9e12a,2025-10-12,2025,10,1,2,UCPD,Alcohol Violation,Cleared by Summons,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence Hall
incidents,e0b1e89ffd9a5ccf4e460b7f,2025-10-12,2025,10,1,2,UCPD,Fraud/Forgery,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Cyberspace
incidents,e0b1e89ffd9a5ccf4e460b7f,2025-10-12,2025,10,1,2,UCPD,Fraud/Forgery,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Public Property
incidents,968f906b13394a2fb63c0ce6,2025-10-12,2025,10,1,10,UCPD,Property - Found,No Further Action,,civil_dispute,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,ee5559725c2a37b472cb9af0,2025-10-12,2025,10,1,16,UCPD,Theft,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,"Exterior Area (Sports Fields, Park areas)"
incidents,55469ea6aacbcc145cabf310,2025-10-12,2025,10,1,17,UCPD,Bike Theft,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,"Exterior Area (Sports Fields, Park areas)"
incidents,222641cefefbcbc48595d934,2025-10-12,2025,10,1,18,UCPD,Fraud/Forgery,Cleared by Summons,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence Hall
incidents,aae59ebb50b077163999d9ae,2025-10-12,2025,10,1,19,UCPD,Property - Found,No Further Action,,civil_dispute,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,bc40212d0a57114108798a67,2025-10-13,2025,10,2,,UCPD,Safe to Tell,Non-Criminal Justice Referral,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,0046a935eddf73f5eefffe09,2025-10-13,2025,10,2,8,UCPD,Traffic Offense,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Parking Garage
incidents,8d10e94512645a54944b08e0,2025-10-13,2025,10,2,10,UCPD,Trespassing,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,"Exterior Area (Sports Fields, Park areas)"
incidents,d4ac22ea4fb155b68f22e174,2025-10-13,2025,10,2,10,UCPD,Information-Housing (IR),No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
